Date,USGB10,US_SP500,Inflation
2001-02-23,5.08,1245.86,
2001-02-26,5.04,1267.65,
2001-02-27,4.96,1257.94,
2001-02-28,4.91,1239.94,
2001-03-01,4.86,1241.23,
2001-03-02,4.94,1234.18,
2001-03-05,4.96,1241.41,
2001-03-06,4.97,1253.8,
2001-03-07,4.92,1261.89,
2001-03-08,4.89,1264.74,
2001-03-09,4.93,1233.42,
2001-03-12,4.92,1180.16,
2001-03-13,4.93,1197.66,
2001-03-14,4.85,1166.71,
2001-03-15,4.8,1173.56,
2001-03-16,4.75,1150.53,
2001-03-19,4.82,1170.81,
2001-03-20,4.79,1142.62,
2001-03-21,4.77,1122.14,
2001-03-22,4.71,1117.58,
2001-03-23,4.8,1139.83,
2001-03-26,4.85,1152.69,
2001-03-27,4.98,1182.17,
2001-03-28,4.97,1153.29,
2001-03-29,4.96,1147.95,
2001-03-30,4.92,1160.33,
2001-04-02,4.97,1145.87,
